Country,Year,Population,Food supply kcal per capita per day,FoodSupplyperyear
Net Food Importing Developing Countries (FAO),Y2006,1143987000,2405,1004220388275000
Net Food Importing Developing Countries (FAO),Y2007,1166748000,2431,1035273001620000
Net Food Importing Developing Countries (FAO),Y2008,1189917000,2446,1062345998430000
Net Food Importing Developing Countries (FAO),Y2009,1213587000,2467,1092780482085000
Net Food Importing Developing Countries (FAO),Y2010,1272263000,2494,1158153731530000
Net Food Importing Developing Countries (FAO),Y2011,1299971000,2503,1187647005745000
Net Food Importing Developing Countries (FAO),Y2012,1364682000,2512,1251249632160000
Net Food Importing Developing Countries (FAO),Y2013,1394768000,2521,1283416696720000
Net Food Importing Developing Countries (FAO),Y2014,1435207300,2519,1319579823875500
Net Food Importing Developing Countries (FAO),Y2015,1466485000,2527,1352619772175000
Net Food Importing Developing Countries (FAO),Y2016,1498089000,2510,1372474237350000
Net Food Importing Developing Countries (FAO),Y2017,1530048000,2527,1411247423040000
Net Food Importing Developing Countries (FAO),Y2018,1562384400,2540,1448486577240000
Net Food Importing Developing Countries (FAO),Y2019,1595150600,2541,1479446351229000
Netherlands,Y1961,11606398,3029.0459999999998,12832054404252.4
Netherlands,Y1962,11766730,3026.8159999999998,12999740220563.199
Netherlands,Y1963,11928359,3045.7150000000001,13260589405065
Netherlands,Y1964,12089386,2989.4726999999998,13191424633468.199
Netherlands,Y1965,12248333,2962.4294,13243959949769.4
Netherlands,Y1966,12404189,3023.3987000000002,13688525247461.301
Netherlands,Y1967,12556841,3065.2258000000002,14048686844889.699
Netherlands,Y1968,12706787,3027.2107000000001,14040134372692.6
Netherlands,Y1969,12855006,3033.7665999999999,14234667063643.9
Netherlands,Y1970,13001941,3014.7768999999998,14307252254416.5
Netherlands,Y1971,13147935,3005.0828000000001,14421381163266.6
Netherlands,Y1972,13291876,3040.7786000000001,14752443014548.6
Netherlands,Y1973,13431187,3092.2905000000001,15159593166795.6
Netherlands,Y1974,13562431,3125.3546999999999,15471403726285.6
Netherlands,Y1975,13683287,2955.6806999999999,14761850963938.199
Netherlands,Y1976,13793110,3045.3159999999998,15331598179057.4
Netherlands,Y1977,13892920,3078.1900000000001,15609242306402
Netherlands,Y1978,13984050,3061.9211,15628591081836.1
Netherlands,Y1979,14068597,3095.2779999999998,15894369856512.6
Netherlands,Y1980,14148410,3089.5317,15954865837852.9
Netherlands,Y1981,14223757,3011.5079999999998,15634759668377.9
Netherlands,Y1982,14295209,3076.4218999999998,16052004321927.1
Netherlands,Y1983,14365388,3068.4773,16089151449047.699
Netherlands,Y1984,14437510,3100.1685000000002,16336930507958.801
Netherlands,Y1985,14513947,3110.6664999999998,16479037781221.6
Netherlands,Y1986,14595749,3118.8870000000002,16615709511147.5
Netherlands,Y1987,14682662,3139.0360000000001,16822632676748.699
Netherlands,Y1988,14774031,3199.1077,17251256461230.6
Netherlands,Y1989,14868659,3135.9612000000002,17019051267811.199
Netherlands,Y1990,14965442,3263.4652999999998,17826308243149.301
Netherlands,Y1991,15064522,3328.1235000000001,18299855234830.5
Netherlands,Y1992,15165856,3300.8235,18271832067081.801
Netherlands,Y1993,15268005,3310.5933,18449346595938.801
Netherlands,Y1994,15369121,3225.2363,18092702136126.699
Netherlands,Y1995,15467852,3353.5929999999998,18933601270166.102
Netherlands,Y1996,15563252,3363.5392999999999,19106877554298.301
Netherlands,Y1997,15655482,3260.0347000000002,18628656316307.301
Netherlands,Y1998,15745650,3348.6943000000001,19245489467750.199
Netherlands,Y1999,15835525,3270.0374000000002,18900707034501.801
Netherlands,Y2000,15926188,3251.431,18900759001885.199
Netherlands,Y2001,16018112,3240.1633000000002,18943974002756.699
Netherlands,Y2002,16110355,3235.2148000000002,19023967509177.699
Netherlands,Y2003,16200948,3128.0203000000001,18497066391484.199
Netherlands,Y2004,16287183,3184.009,18928366098676.199
Netherlands,Y2005,16367153,3218.1381999999999,19225192507508.801
Netherlands,Y2006,16440092,3200.4740000000002,19204871756316.898
Netherlands,Y2007,16506652,3224.5176000000001,19427486310242.398
Netherlands,Y2008,16568105,3215.5102999999999,19445342981828.199
Netherlands,Y2009,16626379,3200.3656999999998,19421829969382.102
Netherlands,Y2010,16682928,3194.9380000000001,19454836025739.398
Netherlands,Y2011,16738191,3196.1554999999998,19526719347015.699
Netherlands,Y2012,16791850,3209.0529999999999,19668366865588.301
Netherlands,Y2013,16843512,3210.8085999999998,19739672012088.199
Netherlands,Y2014,16892518,3213.0918000000001,19811182039510.602
Netherlands,Y2015,16938492,3239.9059999999999,20030879479539.5
Netherlands,Y2016,16981286,3240.9452999999999,20087927953124.398
Netherlands,Y2017,17021344,3269.9337999999998,20315413844464.898
Netherlands,Y2018,17059560,3313.0853999999999,20629719395744.801
Netherlands,Y2019,17097124,3352.9756000000002,20924077454793.699
Netherlands Antilles,Y1961,140000,,0
Netherlands Antilles,Y1962,141000,,0
Netherlands Antilles,Y1963,143000,,0
Netherlands Antilles,Y1964,145000,,0
Netherlands Antilles,Y1965,147000,,0
Netherlands Antilles,Y1966,150000,,0
Netherlands Antilles,Y1967,153000,,0
Netherlands Antilles,Y1968,155000,,0
Netherlands Antilles,Y1969,158000,,0
Netherlands Antilles,Y1970,246870,2128.0146,191750181970.23001
Netherlands Antilles,Y1971,163000,,0
Netherlands Antilles,Y1972,166000,,0
Netherlands Antilles,Y1973,168000,,0
Netherlands Antilles,Y1974,170000,,0
Netherlands Antilles,Y1975,171000,,0
Netherlands Antilles,Y1976,171000,,0
Netherlands Antilles,Y1977,172000,,0
Netherlands Antilles,Y1978,172000,,0
Netherlands Antilles,Y1979,172000,,0
Netherlands Antilles,Y1980,269526,2282.0508,224501288731.09201
Netherlands Antilles,Y1981,174000,,0
Netherlands Antilles,Y1982,175000,,0
Netherlands Antilles,Y1983,177000,,0
Netherlands Antilles,Y1984,180000,,0
Netherlands Antilles,Y1985,181000,,0
Netherlands Antilles,Y1986,183000,,0
Netherlands Antilles,Y1987,184000,,0
Netherlands Antilles,Y1988,185000,,0
Netherlands Antilles,Y1989,187000,,0
Netherlands Antilles,Y1990,295861,1669.2838999999999,180264741437.33401
Netherlands Antilles,Y1991,190000,,0
Netherlands Antilles,Y1992,192000,,0
Netherlands Antilles,Y1993,194000,,0
Netherlands Antilles,Y1994,195000,,0
Netherlands Antilles,Y1995,194000,,0
Netherlands Antilles,Y1996,192000,,0
Netherlands Antilles,Y1997,189000,,0
Netherlands Antilles,Y1998,184000,,0
Netherlands Antilles,Y1999,181000,,0
Netherlands Antilles,Y2000,280398,1975.2637,202158896697.69901
Netherlands Antilles,Y2001,283512,1937.0608999999999,200450703606.492
Netherlands Antilles,Y2002,286625,1930.4666999999999,201961806528.93799
Netherlands Antilles,Y2003,289739,1924.6564000000001,203541527548.05399
Netherlands Antilles,Y2004,292853,1937.682,207121435162.29001
Netherlands Antilles,Y2005,295966,1940.0269000000001,209576430542.17099
Netherlands Antilles,Y2006,299080,1949.5286000000001,212818729996.12
Netherlands Antilles,Y2007,302193,1948.0001,214865277890.04501
Netherlands Antilles,Y2008,305307,1967.8389999999999,219290182874.14499
Netherlands Antilles,Y2009,308420,1992.0691999999999,224253803672.35999
New Caledonia,Y1961,80581,2856.7775999999999,84023728461.744003
New Caledonia,Y1962,83214,2818.7323999999999,85613669245.764008
New Caledonia,Y1963,85901,2812.2372999999998,88174508652.164505
New Caledonia,Y1964,88572,2869.8008,92777158707.024002
New Caledonia,Y1965,91194,2909.7966000000001,96854936766.246002
New Caledonia,Y1966,93688,2953.8042,101008642879.70399
New Caledonia,Y1967,96072,2973.7698,104279044462.34399
New Caledonia,Y1968,98609,2987.8002999999999,107537759920.686
New Caledonia,Y1969,101628,3048.0479,113064959373.138
New Caledonia,Y1970,105323,3125.3856999999998,120148874299.60201
New Caledonia,Y1971,109823,3263.3600000000001,130813074627.2
New Caledonia,Y1972,114984,3193.4355,134025805449.17999
New Caledonia,Y1973,120426,3181.8710000000001,139860698921.79001
New Caledonia,Y1974,125648,3068.2224000000001,140713342962.048
New Caledonia,Y1975,130269,2970.346,141234561122.01001
New Caledonia,Y1976,134169,2938.7116999999998,143913663678.215
New Caledonia,Y1977,137463,2921.6952999999999,146593125373.724
New Caledonia,Y1978,140262,2868.6958,146864688759.354
New Caledonia,Y1979,142770,2817.2584999999999,146810298556.42499
New Caledonia,Y1980,145141,2867.5700000000002,151913721740.04999
New Caledonia,Y1981,147400,2773.5142000000001,149217837474.20001
New Caledonia,Y1982,149535,2856.7357999999999,155921425566.345
New Caledonia,Y1983,151625,2809.5037000000002,155486714457.06299
New Caledonia,Y1984,153752,2765.5963999999999,155203831857.87201
New Caledonia,Y1985,155985,2738.6992,155926538069.88
New Caledonia,Y1986,158350,2812.8135000000002,162574291469.625
New Caledonia,Y1987,160873,2862.2827000000002,168069361750.94199
New Caledonia,Y1988,163655,2673.6855,159710130183.41299
New Caledonia,Y1989,166782,2715.6707000000001,165317621600.901
New Caledonia,Y1990,170335,2724.4783000000002,169387014099.133
New Caledonia,Y1991,174336,2815.7579999999998,179174115141.12
New Caledonia,Y1992,178759,2668.1732999999999,174090396691.16599
New Caledonia,Y1993,183481,2660.5315000000001,178177297755.298
New Caledonia,Y1994,188366,2661.5736999999999,182992746924.58301
New Caledonia,Y1995,193296,2581.326,182120396531.04001
New Caledonia,Y1996,198237,2595.5700000000002,187806373682.85001
New Caledonia,Y1997,203185,2680.7982999999999,198814770943.70801
New Caledonia,Y1998,208065,2643.6257000000001,200766783163.733
New Caledonia,Y1999,212782,2649.7637,205795037158.89099
New Caledonia,Y2000,217263,2676.4335999999998,212243847531.43201
New Caledonia,Y2001,221499,2689.7458000000001,217458241808.28299
New Caledonia,Y2002,225482,2682.9191999999998,220806745274.85599
New Caledonia,Y2003,229251,2663.5565999999999,222877400148.909
New Caledonia,Y2004,232881,2659.835,226090137641.77499
New Caledonia,Y2005,236441,2661.518,229691571764.87
New Caledonia,Y2006,239924,2679.482,234648294369.32001
New Caledonia,Y2007,243332,2688.4749999999999,238780079525.5
New Caledonia,Y2008,246696,2688.4301999999998,242077116466.008
New Caledonia,Y2009,250082,2725.5659999999998,248789473690.38
New Caledonia,Y2010,253529,2839.2649999999999,262740145907.52499
New Caledonia,Y2011,257066,2829.2734,265468148483.20599
New Caledonia,Y2012,260657,2832.7226999999998,269504685297.07401
New Caledonia,Y2013,264239,2863.4077000000002,276167755342.71002
New Caledonia,Y2014,267732,2891.8917999999999,282601971020.12402
New Caledonia,Y2015,271062,2878.3416000000002,284776296234.40802
New Caledonia,Y2016,274190,2877.0050000000001,287928790346.75
New Caledonia,Y2017,277159,2856.3604,288958087117.81403
New Caledonia,Y2018,279986,2857.1428000000001,291985394160.29199
New Caledonia,Y2019,282757,2856.4526000000001,294803918253.64301
New Zealand,Y1961,2424064,2925.9229,2588807894562.9399
New Zealand,Y1962,2477192,2962.7703000000001,2678863073024.1201
New Zealand,Y1963,2530186,2952.9497000000001,2727101876220.1299
New Zealand,Y1964,2580536,2957.6770000000001,2785823070828.2798
New Zealand,Y1965,2626649,2967.5255999999999,2845046574645.7598
New Zealand,Y1966,2667085,3088.2157999999999,3006334923484.2002
New Zealand,Y1967,2702676,3000.4692,2959893074886.4102
New Zealand,Y1968,2736821,2972.2797999999998,2969128187698.27
New Zealand,Y1969,2774358,2963.7532000000001,3001217026162.6401
New Zealand,Y1970,2818391,2959.6887000000002,3044669398131.8198
New Zealand,Y1971,2870817,3025.2460000000001,3169998590783.4302
New Zealand,Y1972,2929687,3051.3670000000002,3262935834727.0898
New Zealand,Y1973,2989412,3086.607,3367906101855.6602
New Zealand,Y1974,3042175,3093.8389000000002,3435379764796.7402
New Zealand,Y1975,3082622,3134.3843000000002,3526674529866.6299
New Zealand,Y1976,3108574,3235.4434000000001,3671029559574.73
New Zealand,Y1977,3122406,3114.5922999999998,3549632915051.9399
New Zealand,Y1978,3128958,3124.0419999999999,3567873616006.1401
New Zealand,Y1979,3135301,3051.6801999999998,3492296633700.1699
New Zealand,Y1980,3146610,3063.3796000000002,3518330222351.9399
New Zealand,Y1981,3164823,3063.1714000000002,3538454284376.7002
New Zealand,Y1982,3188537,3078.4470000000001,3582745889144.2402
New Zealand,Y1983,3215732,2970.2476000000001,3486304893163.77
New Zealand,Y1984,3243034,3068.9137999999998,3632696005711.2598
New Zealand,Y1985,3268234,3021.7080000000001,3604611820640.2798
New Zealand,Y1986,3290304,3152.6667000000002,3786229626592.0298
New Zealand,Y1987,3310751,3162.2377999999999,3821324414884.5498
New Zealand,Y1988,3332787,3124.1997000000001,3800486633130.8198
New Zealand,Y1989,3360956,3076.0403000000001,3773529177422.2798
New Zealand,Y1990,3398175,3256.8323,4039559426884.1602
New Zealand,Y1991,3446171,3195.8413,4019896697161.7402
New Zealand,Y1992,3503194,3187.8235,4076160917764.54
New Zealand,Y1993,3564473,3229.4773,4201655393586.46
New Zealand,Y1994,3623272,3167.7622000000001,4189347389900.2202
New Zealand,Y1995,3674940,3208.0524999999998,4303131165837.75
New Zealand,Y1996,3717352,3198.6970000000001,4340099181975.5601
New Zealand,Y1997,3752355,3222.6950000000002,4413833929304.6299
New Zealand,Y1998,3783976,3208.1723999999999,4430971288393.7803
New Zealand,Y1999,3818128,3186.0583000000001,4440144117774.7803
New Zealand,Y2000,3858992,3172.1842999999999,4468123350222.3398
New Zealand,Y2001,3907941,3116.2494999999999,4445013503357.0195
New Zealand,Y2002,3963202,3120.0535,4513371829027.0596
New Zealand,Y2003,4022074,3119.1669999999999,4579114979710.6699
New Zealand,Y2004,4080421,3155.9005999999999,4700252124985.7002
New Zealand,Y2005,4135353,3181.9585000000002,4802860394530.4297
New Zealand,Y2006,4185881,3150.337,4813231564042.4102
New Zealand,Y2007,4233046,3183.9652999999998,4919423125715.8896
New Zealand,Y2008,4278156,3204.8829999999998,5004511144048.0195
New Zealand,Y2009,4323338,3143.7541999999999,4960901878364.6504
New Zealand,Y2010,4370060,3099.9575,4944655099444.25
New Zealand,Y2011,4418674,3181.2345999999998,5130746094445.9502
New Zealand,Y2012,4468462,3146.6745999999998,5132190494909.7998
New Zealand,Y2013,4518519,3204.3409999999999,5284789627207.3398
New Zealand,Y2014,4567522,3148.3292999999999,5248723119463.0303
New Zealand,Y2015,4614527,3154.3231999999998,5312833994191.1396
New Zealand,Y2016,4659265,3149.8208,5356685180544.8799
New Zealand,Y2017,4702029,3161.9805000000001,5426719263078.5898
New Zealand,Y2018,4743131,3211.9114,5560598533666.5898
New Zealand,Y2019,4783062,3227.9582999999998,5635426509044.8301
Nicaragua,Y1961,1829772,1910.2380000000001,1275784502093.6399
Nicaragua,Y1962,1887426,1943.5613000000001,1338939767528.04
Nicaragua,Y1963,1946240,1955.7465,1389318504878.3999
Nicaragua,Y1964,2006478,2008.5074,1470959457492.0801
Nicaragua,Y1965,2068378,2008.7634,1516531938674.3
Nicaragua,Y1966,2131973,2039.2706000000001,1586899498496.24
Nicaragua,Y1967,2197303,2076.0277999999998,1665006671253.54
Nicaragua,Y1968,2264623,2125.7649999999999,1757130553732.1799
Nicaragua,Y1969,2334285,2074.3996999999999,1767417637855.79
Nicaragua,Y1970,2406523,2063.3917999999999,1812443936019.6599
Nicaragua,Y1971,2481345,2039.9436000000001,1847558406031.8301
Nicaragua,Y1972,2558705,1990.9865,1859436696056.1101
Nicaragua,Y1973,2638699,2043.0216,1967685454307.9199
Nicaragua,Y1974,2721417,2005.7771,1992372902825.01
Nicaragua,Y1975,2806859,2028.5771,2078284409970.05
Nicaragua,Y1976,2894967,2040.9490000000001,2156595201344.3
Nicaragua,Y1977,2985480,2089.6390000000001,2277080036227.7998
Nicaragua,Y1978,3077861,2015.2040999999999,2263919108846.9902
Nicaragua,Y1979,3171404,1950.7202,2258080473483.6899
Nicaragua,Y1980,3265520,2018.3616,2405715062791.6802
Nicaragua,Y1981,3360142,2124.7437,2605895799145.9702
Nicaragua,Y1982,3455129,2001.4431,2524064095280.8599
Nicaragua,Y1983,3549711,2051.5444000000002,2658072249138.9702
Nicaragua,Y1984,3642978,2129.0774000000001,2831006476901.48
Nicaragua,Y1985,3734343,2149.8935999999999,2930380642305.25
Nicaragua,Y1986,3823133,2178.848,3040459377136.1602
Nicaragua,Y1987,3909672,2114.1835999999998,3017004014679.4102
Nicaragua,Y1988,3995529,2094.2107000000001,3054130048145.5098
Nicaragua,Y1989,4082958,2065.1361999999999,3077630494641.0498
Nicaragua,Y1990,4173435,1719.2773,2618981601361.8101
Nicaragua,Y1991,4267570,1788.0989,2785255586275.6499
Nicaragua,Y1992,4364514,1775.7922000000001,2828921520066.6401
Nicaragua,Y1993,4462496,1843.8224,3003238280919.2998
Nicaragua,Y1994,4559010,1926.1504,3205188711312.96
Nicaragua,Y1995,4652185,1967.8785,3341551216425.71
Nicaragua,Y1996,4741571,1982.4299000000001,3430938725031.1099
Nicaragua,Y1997,4827658,1964.6470999999999,3461895165664.5098
Nicaragua,Y1998,4910642,2079.0999999999999,3726546260503
Nicaragua,Y1999,4991041,2091.4792000000002,3810110329814.23
Nicaragua,Y2000,5069310,2146.3341999999998,3971358199541.73
Nicaragua,Y2001,5145367,2315.1462000000001,4347981053044.2202
Nicaragua,Y2002,5219324,2304.0261,4389292432930.0898
Nicaragua,Y2003,5292115,2330.3427999999999,4501341361763.0303
Nicaragua,Y2004,5364930,2369.2685999999999,4639500469422.2695
Nicaragua,Y2005,5438692,2407.1965,4778580126646.9697
Nicaragua,Y2006,5513757,2416.9182000000001,4864099369942.25
Nicaragua,Y2007,5590066,2473.623,5047116277628.0703
Nicaragua,Y2008,5667436,2467.2456000000002,5103779135012.7803
Nicaragua,Y2009,5745538,2471.9074999999998,5183890042913.2803
Nicaragua,Y2010,5824058,2514.9749000000002,5346286285442.6299
Nicaragua,Y2011,5903035,2547.9848999999999,5489908076122.5996
Nicaragua,Y2012,5982530,2551.2004000000002,5570861019089.3799
Nicaragua,Y2013,6062462,2543.8062,5628930874345.5098
Nicaragua,Y2014,6142734,2529.1095999999998,5670511348320.9404
Nicaragua,Y2015,6223234,2529.9047999999998,5746629192364.9697
Nicaragua,Y2016,6303970,2615.0124999999998,6017010527613.1299
Nicaragua,Y2017,6384843,2642.0650000000001,6157247130590.1797
Nicaragua,Y2018,6465502,2625.2021,6195236041203.2803
Nicaragua,Y2019,6545503,2620.1990000000001,6259939951510.4102
Niger,Y1961,3486322,1583.5283999999999,2015051812968.8501
Niger,Y1962,3588228,1591.9055000000001,2084923759285.71
Niger,Y1963,3693985,1611.7802999999999,2173170671795.8601
Niger,Y1964,3802802,1650.7801999999999,2291320439833.9502
Niger,Y1965,3914118,1803.2772,2576257507841
Niger,Y1966,4027969,1802.556,2650133486398.8599
